Marital status,Application mode,Application order,Course,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Displaced,Educational special needs,Tuition fees up to date,Gender,Scholarship holder,Target,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations)
1,44,1,9147,39,1,19,1,9,0,0,1,0,1,GraduateANDEnrolled,130.0,130.0,20,0,7,8,7,13.0,0,0,5,5,5,13.4,0
1,17,2,9500,1,1,37,37,9,1,0,1,0,0,GraduateANDEnrolled,140.0,132.5,18,0,7,7,6,14.316666666666668,0,0,7,7,6,14.316666666666668,0
1,1,1,9085,1,1,2,1,4,1,0,1,0,0,GraduateANDEnrolled,124.0,117.4,19,0,5,7,4,12.75,0,0,5,5,5,12.0,0
1,1,3,9147,1,1,1,38,3,1,0,1,0,1,GraduateANDEnrolled,115.0,109.8,19,0,5,5,5,13.4,0,0,5,5,5,12.6,0
1,39,1,8014,1,1,12,5,9,0,0,0,0,0,Dropout,132.6133137432188,116.5,23,0,6,6,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,1,2,9085,1,1,37,1,9,1,0,1,0,1,GraduateANDEnrolled,162.0,126.97811934900544,18,0,5,6,4,15.75,0,0,5,5,5,13.8,0
1,1,1,9853,1,1,19,19,7,1,0,1,0,0,Dropout,121.0,113.0,21,0,6,9,5,12.4,0,0,6,11,1,11.0,0
1,17,1,9238,1,1,1,38,144,0,0,1,0,1,GraduateANDEnrolled,125.0,123.3,19,0,6,8,6,11.5,0,0,6,7,6,12.333333333333334,0
1,17,2,9670,1,1,3,1,3,0,0,1,0,0,GraduateANDEnrolled,123.0,116.7,19,0,5,5,5,13.4,0,0,5,5,5,14.0,0
2,39,1,9991,39,1,38,19,9,0,0,1,0,1,GraduateANDEnrolled,140.0,110.0,23,0,5,9,3,11.666666666666666,0,0,5,7,5,11.8,0
2,39,1,9500,1,1,37,38,9,0,0,1,0,0,Dropout,133.1,118.9,30,0,7,0,0,10.640821575154185,0,0,8,0,0,10.230205722716985,0
1,43,2,9773,1,1,34,34,0,1,0,1,0,0,Dropout,120.0,103.6,27,0,8,11,7,13.285714285714286,0,0,7,13,5,11.6,0
2,1,1,9254,1,1,37,37,9,0,0,1,0,1,Dropout,136.0,122.7,23,0,6,10,4,11.5,0,0,6,16,2,10.5,0
2,39,1,8014,1,1,38,38,9,0,0,1,0,1,GraduateANDEnrolled,133.1,113.5,23,0,9,11,8,13.25,0,0,7,8,7,11.714285714285714,0
4,42,1,9147,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,110.0,128.2,23,0,6,8,4,12.25,0,0,10,12,10,13.4,0
1,43,1,9500,1,1,37,37,9,1,0,1,0,0,GraduateANDEnrolled,120.0,120.0,26,0,7,8,6,12.0,0,0,7,8,6,12.0,0
1,39,1,9003,19,1,37,37,9,0,0,1,0,0,Dropout,133.1,130.0,23,0,6,10,1,12.0,0,0,6,6,0,10.230205722716985,0
5,7,1,9147,40,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,110.0,110.0,23,0,6,15,4,10.923076923076923,0,0,10,10,7,11.142857142857142,0
1,51,1,33,1,1,19,19,9,0,0,1,0,0,Dropout,130.0,117.7,34,0,6,12,10,12.0,0,0,10,11,5,11.0,0
1,1,1,9147,1,1,38,38,9,1,0,1,0,1,GraduateANDEnrolled,132.6133137432188,99.6,21,0,5,10,5,13.714285714285714,0,0,5,7,5,14.4,0
1,43,3,9147,1,21,3,37,3,1,0,1,0,0,Dropout,127.0,117.9,22,0,5,8,1,10.0,0,0,5,8,2,13.0,0
4,39,1,8014,1,1,37,37,9,0,0,1,0,1,GraduateANDEnrolled,133.1,113.0,32,0,6,8,2,10.333333333333334,0,0,6,7,6,11.5,0
1,17,2,9556,1,41,1,1,7,1,0,1,0,0,GraduateANDEnrolled,137.0,124.4,20,0,7,8,7,12.728571428571428,0,0,8,8,8,14.625,0
2,7,1,8014,3,1,35,35,90,0,0,0,0,0,Dropout,130.0,140.0,23,0,6,8,4,13.333333333333334,0,0,8,8,8,12.875,0
2,53,1,9147,42,1,19,19,175,0,0,1,0,0,GraduateANDEnrolled,130.0,132.4,30,0,6,8,9,12.22222222222222,0,0,9,16,9,11.6,0
1,1,4,9254,1,1,38,36,9,1,0,1,0,1,GraduateANDEnrolled,131.0,124.0,18,0,6,7,6,11.333333333333334,0,0,6,9,6,10.833333333333334,0
2,39,1,9991,1,1,37,37,9,0,0,1,1,0,GraduateANDEnrolled,162.0,132.0,25,0,5,8,4,11.0,0,0,5,7,4,12.0,0
4,43,1,9991,1,1,37,37,5,0,0,1,1,0,GraduateANDEnrolled,140.0,149.8,23,0,5,5,5,13.8,0,0,5,6,5,13.8,0
1,7,1,9556,43,1,38,19,9,0,0,1,1,0,Dropout,160.0,160.0,23,0,7,16,1,12.0,0,0,7,13,0,10.230205722716985,0
1,17,6,9670,1,1,38,19,0,0,0,0,1,0,Dropout,117.0,114.6,19,0,6,9,4,11.25,0,0,6,11,3,10.166666666666666,0
1,39,1,9991,1,1,1,37,4,0,0,1,1,0,GraduateANDEnrolled,150.0,120.0,25,0,5,6,4,10.5,0,0,5,6,5,12.0,0
1,39,1,9003,19,1,37,37,9,0,0,1,1,0,GraduateANDEnrolled,133.1,100.0,23,0,6,8,4,11.555555555555555,0,0,6,13,4,11.615384615384617,0
1,1,1,9238,1,1,1,1,5,0,0,1,1,0,Dropout,125.0,128.5,20,0,6,13,1,14.0,0,0,6,7,0,10.230205722716985,0
1,39,1,9003,1,1,37,37,9,1,0,0,1,0,Dropout,130.0,113.0,23,0,6,8,1,13.0,0,0,6,8,0,10.230205722716985,0
1,1,1,9238,1,1,37,37,0,1,0,1,0,0,Dropout,132.6133137432188,150.8,27,0,6,13,2,11.0,0,0,6,14,1,11.0,0
1,17,3,9500,1,1,19,3,9,1,0,1,0,0,GraduateANDEnrolled,132.0,130.8,18,0,8,8,7,13.68142857142857,0,0,8,8,7,13.68142857142857,0
1,43,1,9500,1,1,38,19,9,0,0,1,0,0,GraduateANDEnrolled,133.1,114.5,23,0,7,11,6,12.1,0,0,7,7,6,12.616666666666667,0
1,17,2,8014,1,1,19,1,5,1,0,1,0,0,GraduateANDEnrolled,120.0,114.8,19,0,6,8,4,10.5,0,0,6,8,4,11.25,0
1,17,2,9500,1,1,37,37,7,1,0,1,0,1,GraduateANDEnrolled,126.0,126.2,18,0,7,10,5,11.94,0,0,7,8,6,12.8,0
1,39,1,9500,1,1,19,19,3,0,0,0,0,0,Dropout,130.0,129.0,26,0,7,11,4,12.86,0,0,7,10,5,11.566666666666668,0
1,17,1,9238,1,1,1,38,9,0,0,1,0,0,GraduateANDEnrolled,133.1,110.5,19,0,6,10,6,14.25,0,0,6,7,6,14.0,0
1,1,5,9500,1,1,38,19,7,1,0,0,0,0,Dropout,141.0,132.5,19,0,7,0,0,10.640821575154185,0,0,8,0,0,10.230205722716985,0
1,1,1,171,1,1,19,19,5,1,0,1,0,0,Dropout,138.0,130.7,18,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,17,1,9500,1,1,19,1,9,1,0,1,0,1,GraduateANDEnrolled,130.0,130.4,19,0,7,7,7,13.894285714285711,0,0,8,8,8,14.3625,0
1,17,1,9500,1,1,37,37,9,1,0,1,0,1,GraduateANDEnrolled,128.0,124.3,19,0,7,8,7,13.46875,0,0,8,8,8,13.31375,0
1,1,4,9085,1,1,38,37,9,1,0,1,0,1,GraduateANDEnrolled,135.0,132.6,19,0,5,5,5,13.6,0,0,5,5,5,14.6,0
1,44,1,8014,39,1,1,37,9,0,0,1,0,1,GraduateANDEnrolled,150.0,146.7,21,0,6,6,6,14.666666666666666,0,0,6,6,6,13.833333333333334,0
1,1,3,9773,1,1,1,1,3,1,0,1,0,0,GraduateANDEnrolled,135.0,130.1,18,0,6,6,6,13.666666666666666,0,0,6,7,6,13.0,0
2,43,1,9254,3,1,38,37,9,1,0,1,0,0,GraduateANDEnrolled,120.0,120.0,33,0,6,8,10,13.3,0,0,6,11,11,13.727272727272728,0
1,7,1,8014,3,1,19,37,5,0,0,1,0,0,GraduateANDEnrolled,120.0,121.3,32,0,6,13,4,13.454545454545457,0,0,6,13,7,12.428571428571429,0
1,1,6,9500,1,1,19,19,1,1,0,1,0,1,GraduateANDEnrolled,140.0,133.3,17,0,8,8,8,13.41625,0,0,8,8,8,13.41625,0
2,39,1,9500,1,1,19,19,9,0,0,1,0,0,Dropout,140.0,110.5,31,0,7,0,0,10.640821575154185,0,0,8,0,0,10.230205722716985,0
2,39,1,8014,1,1,19,19,9,0,0,1,0,1,GraduateANDEnrolled,140.0,102.5,32,0,6,6,6,11.333333333333334,0,0,6,8,5,13.0,0
1,1,2,9085,1,1,40,40,3,1,0,1,0,0,Dropout,156.0,150.9,18,0,6,8,6,16.0,0,0,6,10,6,14.625,0
1,51,1,9070,12,1,37,19,3,0,0,1,0,0,GraduateANDEnrolled,133.1,106.6,31,0,6,8,5,11.0,0,0,6,12,6,10.166666666666666,0
1,1,1,9254,1,1,1,1,9,0,0,1,1,0,GraduateANDEnrolled,120.0,118.3,20,0,6,8,6,12.857142857142858,0,0,6,9,5,12.4,0
1,43,1,9991,1,1,3,19,1,0,0,0,1,0,Dropout,132.6133137432188,117.9,23,0,5,5,0,10.640821575154185,0,0,5,6,0,10.230205722716985,0
2,1,1,9991,1,1,37,19,9,1,0,1,1,0,GraduateANDEnrolled,120.0,135.0,32,0,5,5,5,14.8,0,0,5,5,5,14.2,0
1,7,1,9119,3,1,19,19,1,0,0,0,1,0,Dropout,120.0,120.0,23,0,5,7,1,13.0,0,0,5,5,2,14.0,0
1,1,1,171,1,1,1,1,4,0,0,1,1,1,GraduateANDEnrolled,132.6133137432188,126.97811934900544,18,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,43,1,9991,1,1,37,37,9,0,0,0,1,0,Dropout,120.0,115.8,28,0,9,14,4,10.0,0,0,6,6,1,10.0,0
1,16,2,9070,1,1,1,1,3,1,0,1,1,0,GraduateANDEnrolled,137.0,141.2,19,0,6,11,5,11.2,0,0,6,7,6,12.0,0
1,1,1,9773,1,1,1,37,5,0,0,1,1,1,GraduateANDEnrolled,117.0,118.4,19,0,6,8,6,11.833333333333334,0,0,6,11,3,13.0,0
1,1,6,9147,1,1,38,37,7,0,1,1,1,0,Dropout,142.0,134.3,21,0,5,0,0,10.640821575154185,0,0,5,0,0,10.230205722716985,0
1,17,4,9147,1,1,19,1,0,1,0,1,1,0,Dropout,135.0,128.7,22,0,5,8,2,10.5,0,0,5,10,0,10.230205722716985,0
1,17,3,9119,1,1,3,1,3,1,0,0,1,0,Dropout,115.0,116.1,18,0,5,8,5,12.5,0,0,5,7,5,13.571428571428571,0
1,39,1,171,1,1,12,3,5,1,0,1,1,0,Dropout,110.0,100.0,27,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,1,171,1,1,1,3,2,0,0,1,1,0,GraduateANDEnrolled,123.0,118.8,19,0,10,10,5,11.0,0,0,7,8,2,10.0,0
2,43,1,9991,1,1,37,37,9,1,0,1,1,0,GraduateANDEnrolled,140.0,130.0,30,0,10,14,9,12.333333333333334,0,0,10,12,8,12.0,0
1,39,1,9130,39,1,1,3,4,0,0,1,1,0,Dropout,150.0,150.0,28,0,6,9,0,10.640821575154185,0,0,6,8,1,10.0,0
5,39,1,9119,1,1,37,37,9,0,0,1,1,1,GraduateANDEnrolled,120.0,116.0,34,0,5,14,1,17.0,0,0,5,10,2,11.0,0
1,17,1,9147,1,1,1,1,4,0,0,1,1,0,GraduateANDEnrolled,110.0,99.0,21,0,5,5,5,11.0,0,0,5,11,3,11.428571428571429,0
1,1,1,9238,1,1,1,19,9,0,0,1,1,1,GraduateANDEnrolled,133.0,132.0,20,0,6,11,5,11.142857142857142,0,0,6,9,6,11.571428571428571,0
1,43,1,9254,1,1,12,19,9,0,0,0,1,0,Dropout,110.0,125.0,31,0,8,8,5,12.166666666666666,0,0,7,12,5,12.0,0
1,17,1,9119,1,1,1,1,9,0,0,0,1,0,Dropout,126.0,116.2,21,0,5,9,2,11.0,0,0,5,8,2,11.5,0
1,39,2,9670,19,1,34,34,0,1,0,0,1,0,Dropout,133.1,100.0,27,0,5,8,1,11.0,0,0,5,6,3,10.666666666666666,0
1,1,6,9773,1,1,38,38,9,1,0,1,1,0,GraduateANDEnrolled,136.0,132.9,19,0,6,10,4,13.25,0,0,6,13,5,11.8,0
1,17,4,9773,1,1,3,1,2,1,0,1,1,0,GraduateANDEnrolled,129.0,132.5,21,0,6,7,0,10.640821575154185,0,0,6,11,1,10.0,0
1,44,1,9003,39,1,19,19,4,1,0,0,1,0,Dropout,140.0,140.0,21,0,6,8,2,12.5,0,0,6,10,0,10.230205722716985,0
1,43,1,9670,1,1,34,34,99,0,0,0,1,0,Dropout,160.0,100.1,23,0,10,10,7,12.142857142857142,0,0,9,9,4,12.25,0
1,39,1,9085,1,1,37,36,90,0,0,1,1,0,Dropout,133.1,128.2,28,0,5,8,3,12.0,0,0,5,10,3,11.333333333333334,0
1,17,1,9670,1,1,1,1,4,0,0,1,1,0,GraduateANDEnrolled,140.0,133.4,24,0,6,6,4,11.25,0,0,6,9,4,10.428571428571429,0
1,1,3,9773,1,1,34,1,5,1,0,0,1,0,Dropout,142.0,136.1,19,0,4,8,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,17,1,9670,1,1,1,1,4,0,0,0,1,0,GraduateANDEnrolled,138.0,123.0,20,0,6,7,5,12.4,0,0,6,8,4,13.0,0
1,1,1,9070,1,1,3,19,4,1,0,1,1,1,GraduateANDEnrolled,131.0,130.3,20,0,6,6,6,12.833333333333334,0,0,6,8,6,12.666666666666666,0
1,1,1,9119,1,1,37,37,9,0,0,1,1,0,GraduateANDEnrolled,160.0,153.7,19,0,5,7,1,13.0,0,0,5,7,2,10.0,0
1,39,1,9085,1,1,40,1,5,0,0,0,1,0,Dropout,110.0,142.5,23,0,7,7,5,12.0,0,0,7,7,3,11.666666666666666,0
1,1,1,9254,1,1,37,38,9,1,0,1,1,0,Dropout,124.0,114.6,19,0,6,13,2,12.0,0,0,6,12,1,13.0,0
1,39,1,9500,1,1,37,37,9,0,0,1,1,0,Dropout,120.0,108.5,23,0,7,8,0,10.640821575154185,0,0,7,7,0,10.230205722716985,0
1,39,1,9147,12,1,37,37,9,0,0,1,1,0,Dropout,133.1,140.0,29,0,5,0,0,10.640821575154185,0,0,5,0,0,10.230205722716985,0
1,39,1,9003,1,1,38,37,9,0,0,1,1,0,GraduateANDEnrolled,133.1,120.0,30,0,6,10,6,11.375,0,0,6,10,5,11.6,0
1,51,1,9670,19,1,2,1,3,0,0,1,1,0,Dropout,133.1,120.0,32,0,6,15,2,12.0,0,0,6,7,0,10.230205722716985,0
1,1,1,8014,1,1,3,1,2,1,0,1,1,0,GraduateANDEnrolled,123.0,127.6,26,0,6,6,6,11.833333333333334,0,0,6,6,6,11.666666666666666,0
2,44,1,9003,39,1,37,37,4,0,0,1,1,0,Dropout,140.0,140.0,23,0,6,8,1,12.0,0,0,6,8,2,10.5,0
1,39,1,9119,1,1,1,12,4,0,0,1,1,0,Dropout,138.7,111.3,27,0,6,7,3,12.0,0,0,6,7,2,11.0,0
1,1,1,9773,1,1,38,1,5,1,0,1,1,1,GraduateANDEnrolled,131.0,131.0,18,0,6,7,6,12.714285714285714,0,0,6,8,5,11.833333333333334,0
1,1,1,9500,1,1,38,37,9,0,0,1,1,1,GraduateANDEnrolled,149.0,139.5,18,0,8,8,8,15.3,0,0,8,8,8,15.3,0
2,39,2,9003,19,1,38,19,4,0,0,0,1,0,Dropout,133.1,110.0,32,0,8,12,2,11.5,0,0,7,9,0,10.230205722716985,0
1,44,1,9119,39,1,3,19,3,0,0,1,1,0,GraduateANDEnrolled,130.0,130.0,20,0,5,12,1,13.0,0,0,5,8,3,12.6,0
1,43,1,9003,1,1,3,3,1,0,0,1,1,0,Dropout,120.0,115.0,22,0,6,12,0,10.640821575154185,0,0,6,10,0,10.230205722716985,0
4,39,1,9500,1,1,1,19,3,0,0,1,0,0,Dropout,133.1,154.3,32,0,7,0,0,10.640821575154185,0,0,8,0,0,10.230205722716985,0
1,1,1,9147,1,1,1,37,9,1,0,1,0,0,GraduateANDEnrolled,143.0,135.0,21,0,5,8,4,11.0,0,0,5,8,5,12.0,0
1,17,4,9670,1,1,1,1,4,0,0,0,0,0,Dropout,126.0,115.2,19,0,6,7,3,12.666666666666666,0,0,6,10,5,13.125,0
1,1,1,9773,1,1,19,1,9,1,0,1,0,1,GraduateANDEnrolled,125.0,130.6,18,0,6,6,6,13.5,0,0,6,6,6,14.0,0
1,1,4,9147,1,1,1,1,9,1,0,1,0,1,GraduateANDEnrolled,123.0,117.4,18,0,5,7,5,12.0,0,0,5,10,5,11.4,0
1,7,1,9147,2,1,3,37,2,1,0,0,0,0,Dropout,150.0,150.0,23,0,5,6,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,17,3,9853,1,1,34,34,0,1,0,1,0,0,Dropout,132.0,131.3,21,0,6,8,5,11.8,0,0,6,8,4,10.5,0
1,1,1,9238,1,1,34,37,5,0,0,0,0,0,Dropout,133.0,120.4,21,0,6,12,2,11.5,0,0,6,13,1,13.0,0
1,1,1,9991,1,1,37,37,9,0,0,1,1,0,GraduateANDEnrolled,122.0,113.6,26,0,5,11,2,11.5,0,0,5,10,3,12.0,0
1,1,4,9500,1,1,19,38,9,1,0,1,0,0,GraduateANDEnrolled,137.0,125.0,19,0,7,7,6,14.616666666666667,0,0,7,7,6,14.616666666666667,0
1,1,6,9500,1,1,19,37,9,1,0,1,0,1,GraduateANDEnrolled,145.0,132.3,19,0,8,8,7,14.06,0,0,8,8,7,14.06,0
1,17,1,9254,1,1,1,1,9,0,0,1,0,0,Dropout,150.0,142.7,18,0,6,9,4,11.0,0,0,6,12,3,11.333333333333334,0
1,7,1,9147,3,1,37,37,9,0,0,1,0,0,Dropout,130.0,130.0,25,0,5,0,0,10.640821575154185,0,0,5,0,0,10.230205722716985,0
1,1,6,9500,1,1,37,1,5,1,0,1,0,0,GraduateANDEnrolled,136.0,120.8,19,0,6,8,7,12.192307692307692,0,0,6,8,7,12.192307692307692,0
1,17,2,9254,1,1,1,19,9,1,0,1,0,1,GraduateANDEnrolled,131.0,130.3,18,0,6,6,6,12.833333333333334,0,0,6,7,6,12.333333333333334,0
1,17,1,9147,1,1,37,37,9,0,0,1,0,1,GraduateANDEnrolled,130.0,119.9,19,0,5,8,5,12.875,0,0,5,6,5,11.833333333333334,0
1,1,1,9238,1,1,19,38,9,1,0,1,0,1,GraduateANDEnrolled,108.0,110.5,22,0,6,6,6,12.166666666666666,0,0,6,6,6,12.5,0
1,44,1,9003,39,1,38,38,6,1,0,1,0,0,GraduateANDEnrolled,160.0,160.0,21,0,6,11,6,13.428571428571429,0,0,6,12,6,12.857142857142858,0
1,17,1,9085,1,1,19,37,9,1,0,1,0,1,GraduateANDEnrolled,113.0,118.6,21,0,6,6,6,14.5,0,0,6,8,6,14.666666666666666,0
1,1,1,9853,1,1,38,38,3,0,0,1,0,1,GraduateANDEnrolled,113.0,112.3,20,0,7,7,7,12.142857142857142,0,0,7,7,7,12.857142857142858,0
2,1,1,9147,1,1,19,37,9,0,0,1,0,0,GraduateANDEnrolled,137.0,124.4,19,0,5,6,4,11.25,0,0,5,10,3,11.714285714285714,0
1,1,4,9500,1,1,19,19,9,1,0,1,0,0,GraduateANDEnrolled,148.0,125.0,18,0,7,7,6,13.9,0,0,7,7,6,13.9,0
1,39,1,9500,1,1,19,19,9,0,0,1,0,0,Dropout,130.0,105.8,26,0,7,12,3,13.766666666666666,0,0,7,11,3,12.066666666666668,0
1,26,1,9147,2,1,34,34,0,1,0,1,0,0,Dropout,133.1,121.5,31,0,6,8,4,11.615384615384617,0,0,6,14,11,12.545454545454543,0
1,17,1,9238,1,1,37,38,9,1,0,1,0,1,GraduateANDEnrolled,138.0,134.2,18,0,6,6,6,15.166666666666666,0,0,6,7,6,14.142857142857142,0
4,7,1,9147,3,1,19,1,5,0,0,1,0,0,Dropout,130.0,130.0,23,0,5,5,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,1,1,9085,1,1,37,37,9,1,0,1,0,0,GraduateANDEnrolled,127.0,122.8,19,0,5,10,2,14.5,0,0,5,9,3,11.333333333333334,0
1,1,1,9238,1,1,19,38,7,0,0,1,0,1,GraduateANDEnrolled,115.0,108.7,19,0,6,9,5,10.8,0,0,6,8,6,10.714285714285714,0
1,1,2,9500,1,1,3,1,4,0,0,1,0,0,GraduateANDEnrolled,147.0,136.7,18,0,7,7,7,13.995714285714287,0,0,8,9,8,14.955555555555556,0
1,17,1,9085,1,1,38,38,4,0,0,1,0,0,GraduateANDEnrolled,132.0,119.1,20,0,6,8,6,13.285714285714286,0,0,6,16,6,11.8,0
1,1,4,171,1,1,1,1,9,1,0,1,0,1,GraduateANDEnrolled,146.0,151.3,19,0,6,12,4,12.75,0,0,6,16,11,13.25,0
1,43,1,9238,1,1,19,37,5,0,0,1,0,1,GraduateANDEnrolled,109.0,108.3,21,0,6,15,2,10.5,0,0,6,8,5,12.4,0
1,17,1,9853,1,1,38,38,9,0,0,1,0,1,GraduateANDEnrolled,133.0,127.4,18,0,7,7,7,12.714285714285714,0,0,7,7,7,12.285714285714286,0
1,42,1,9500,1,1,19,19,4,0,0,1,0,0,GraduateANDEnrolled,124.0,124.0,23,0,8,8,8,12.88625,0,0,8,8,8,12.88625,0
1,1,1,9070,1,1,1,1,9,0,0,1,0,1,GraduateANDEnrolled,133.1,155.0,21,0,6,7,5,13.0,0,0,6,6,6,12.666666666666666,0
1,1,1,9147,1,1,37,38,9,0,0,1,0,1,GraduateANDEnrolled,121.0,114.0,19,0,5,7,5,12.2,0,0,5,6,5,11.2,0
1,1,2,9147,1,1,38,19,3,1,0,1,0,0,GraduateANDEnrolled,129.0,118.9,19,0,5,8,4,12.8,0,0,5,10,3,14.5,0
1,53,1,9085,42,1,19,37,4,1,0,1,0,0,GraduateANDEnrolled,160.0,160.0,20,0,6,15,4,13.785714285714286,0,0,9,9,9,13.88888888888889,0
1,43,1,9147,1,1,3,19,2,0,0,1,0,0,GraduateANDEnrolled,131.0,126.1,18,0,5,5,0,10.640821575154185,0,0,5,9,4,13.25,0
1,1,1,9500,1,1,37,37,9,1,0,1,0,1,GraduateANDEnrolled,150.0,136.5,18,0,8,8,8,14.50125,0,0,8,8,8,14.50125,0
2,1,5,9500,1,1,1,19,4,0,0,1,0,0,GraduateANDEnrolled,130.0,122.3,19,0,7,7,6,14.35,0,0,7,7,6,14.35,0
1,17,1,9070,1,1,38,19,5,0,0,1,0,1,GraduateANDEnrolled,133.1,128.0,21,0,6,6,6,11.5,0,0,6,6,6,12.333333333333334,0
1,1,1,9238,1,1,38,38,9,1,1,1,0,1,GraduateANDEnrolled,154.0,156.5,18,0,6,8,6,11.714285714285714,0,0,6,6,6,14.666666666666666,0
1,1,1,9670,1,1,37,19,7,0,0,1,0,0,GraduateANDEnrolled,126.0,125.7,20,0,6,9,6,13.571428571428571,0,0,6,10,5,13.6,0
1,1,1,9773,1,1,19,38,9,0,0,1,0,0,GraduateANDEnrolled,150.0,143.0,18,0,6,6,5,13.0,0,0,6,6,6,13.666666666666666,0
1,17,5,9500,1,1,19,19,9,1,0,1,0,1,GraduateANDEnrolled,141.0,131.9,18,0,7,8,7,13.56875,0,0,8,8,8,14.02625,0
2,43,1,9991,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,134.0,113.7,32,0,5,5,5,10.2,0,0,5,9,4,11.25,0
1,17,2,171,1,1,3,3,3,1,0,1,0,0,GraduateANDEnrolled,146.0,155.1,18,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,16,3,9853,1,1,19,37,9,1,0,1,0,0,GraduateANDEnrolled,134.0,121.1,19,0,6,8,5,12.2,0,0,6,8,5,11.8,0
1,1,3,9500,1,1,1,19,9,1,0,1,0,1,GraduateANDEnrolled,139.0,130.3,18,0,8,8,8,14.15375,0,0,8,8,8,14.15375,0
1,1,6,9500,1,1,1,1,4,0,0,0,0,0,Dropout,136.0,123.3,18,0,8,8,0,10.640821575154185,0,0,8,8,0,10.230205722716985,0
1,1,5,9773,1,1,19,38,3,1,0,1,0,0,GraduateANDEnrolled,110.0,117.4,20,0,6,7,6,13.833333333333334,0,0,6,6,6,12.833333333333334,0
1,5,1,9670,1,1,1,12,4,1,0,1,0,0,GraduateANDEnrolled,135.0,140.3,19,0,6,7,6,13.428571428571429,0,0,6,6,4,14.0,0
1,17,4,9500,1,1,38,37,9,1,0,1,0,0,GraduateANDEnrolled,129.0,120.0,19,0,8,8,7,12.454285714285716,0,0,8,8,7,12.454285714285716,0
1,17,1,9147,1,1,38,38,7,0,0,1,0,0,GraduateANDEnrolled,139.0,133.4,18,0,5,9,1,11.0,0,0,5,10,0,10.230205722716985,0
1,1,4,9500,1,1,1,19,4,1,0,1,0,0,Dropout,137.0,126.7,18,0,7,0,0,10.640821575154185,0,0,8,0,0,10.230205722716985,0
1,17,3,9500,1,1,1,19,7,1,0,1,0,1,GraduateANDEnrolled,138.0,129.3,18,0,7,8,6,13.271666666666668,0,0,8,11,7,12.94375,0
1,17,6,9500,1,1,3,38,2,1,0,1,0,0,GraduateANDEnrolled,136.0,125.7,20,0,7,8,6,13.548333333333334,0,0,8,11,6,14.775,0
1,1,1,9773,1,1,3,3,2,0,0,1,0,0,GraduateANDEnrolled,143.0,144.8,19,0,6,6,6,12.166666666666666,0,0,6,6,6,12.5,0
1,1,1,9254,1,1,38,19,3,0,0,1,0,0,Dropout,133.1,98.6,21,0,6,16,2,11.0,0,0,6,12,0,10.230205722716985,0
1,1,1,9853,1,1,38,37,9,1,0,1,0,1,GraduateANDEnrolled,136.0,126.9,19,0,7,7,7,13.285714285714286,0,0,7,7,7,14.428571428571429,0
1,17,1,9238,1,1,19,38,4,1,0,1,0,1,GraduateANDEnrolled,139.0,146.7,20,0,6,6,6,13.333333333333334,0,0,6,7,6,14.0,0
1,1,1,9500,1,1,1,1,9,0,0,1,0,1,GraduateANDEnrolled,125.0,117.0,21,0,8,8,8,13.2575,0,0,8,8,8,13.2575,0
1,44,1,9085,39,1,37,38,9,1,0,1,0,0,Dropout,130.0,130.0,23,0,6,7,0,10.640821575154185,0,0,6,7,0,10.230205722716985,0
1,17,1,9238,1,1,1,38,5,0,0,0,0,1,Dropout,137.0,125.8,18,0,6,10,6,12.666666666666666,0,0,6,6,2,11.5,0
2,39,1,9991,3,1,3,1,1,0,0,1,0,0,Dropout,130.0,160.0,30,0,5,5,5,14.6,0,0,5,5,5,15.4,0
1,1,1,9085,1,1,9,19,4,1,0,1,0,0,Dropout,130.0,134.2,20,0,5,13,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
2,43,2,9147,1,1,37,37,9,0,0,0,0,0,Dropout,160.0,96.0,29,0,5,7,3,12.333333333333334,0,0,5,8,0,10.230205722716985,0
1,18,1,9147,1,1,38,38,5,1,0,1,0,0,GraduateANDEnrolled,132.6133137432188,101.8,24,0,5,5,5,10.8,0,0,5,11,2,11.0,0
1,1,1,9238,1,1,19,1,4,1,0,1,0,0,GraduateANDEnrolled,136.0,125.2,20,0,6,7,6,11.666666666666666,0,0,6,10,6,11.333333333333334,0
